date;isPartial;type_voedsel;product;keyword;interest
2020-11-08;False;groenten;kale;boerenkool;91
2020-11-15;False;groenten;kale;boerenkool;74
2020-11-22;False;groenten;kale;boerenkool;87
2020-11-29;False;groenten;kale;boerenkool;88
2020-12-06;False;groenten;kale;boerenkool;91
2020-12-13;False;groenten;kale;boerenkool;70
2020-12-20;False;groenten;kale;boerenkool;49
2020-12-27;False;groenten;kale;boerenkool;57
2021-01-03;False;groenten;kale;boerenkool;84
2021-01-10;False;groenten;kale;boerenkool;100
2021-01-17;False;groenten;kale;boerenkool;71
2021-01-24;False;groenten;kale;boerenkool;82
2021-01-31;False;groenten;kale;boerenkool;61
2021-02-07;False;groenten;kale;boerenkool;88
2021-02-14;False;groenten;kale;boerenkool;65
2021-02-21;False;groenten;kale;boerenkool;31
2021-02-28;False;groenten;kale;boerenkool;39
2021-03-07;False;groenten;kale;boerenkool;33
2021-03-14;False;groenten;kale;boerenkool;30
2021-03-21;False;groenten;kale;boerenkool;24
2021-03-28;False;groenten;kale;boerenkool;15
2021-04-04;False;groenten;kale;boerenkool;20
2021-04-11;False;groenten;kale;boerenkool;16
2021-04-18;False;groenten;kale;boerenkool;10
2021-04-25;False;groenten;kale;boerenkool;8
2021-05-02;False;groenten;kale;boerenkool;11
2021-05-09;False;groenten;kale;boerenkool;7
2021-05-16;False;groenten;kale;boerenkool;8
2021-05-23;False;groenten;kale;boerenkool;7
2021-05-30;False;groenten;kale;boerenkool;4
2021-06-06;False;groenten;kale;boerenkool;6
2021-06-13;False;groenten;kale;boerenkool;4
2021-06-20;False;groenten;kale;boerenkool;4
2021-06-27;False;groenten;kale;boerenkool;6
2021-07-04;False;groenten;kale;boerenkool;8
2021-07-11;False;groenten;kale;boerenkool;8
2021-07-18;False;groenten;kale;boerenkool;5
2021-07-25;False;groenten;kale;boerenkool;7
2021-08-01;False;groenten;kale;boerenkool;9
2021-08-08;False;groenten;kale;boerenkool;6
2021-08-15;False;groenten;kale;boerenkool;7
2021-08-22;False;groenten;kale;boerenkool;9
2021-08-29;False;groenten;kale;boerenkool;10
2021-09-05;False;groenten;kale;boerenkool;8
2021-09-12;False;groenten;kale;boerenkool;16
2021-09-19;False;groenten;kale;boerenkool;25
2021-09-26;False;groenten;kale;boerenkool;32
2021-10-03;False;groenten;kale;boerenkool;61
2021-10-10;False;groenten;kale;boerenkool;68
2021-10-17;False;groenten;kale;boerenkool;66
2021-10-24;False;groenten;kale;boerenkool;67
2021-10-31;False;groenten;kale;boerenkool;71
2021-11-07;False;groenten;kale;boerenkool;83
2021-11-14;False;groenten;kale;boerenkool;95
2021-11-21;False;groenten;kale;boerenkool;78
2021-11-28;False;groenten;kale;boerenkool;73
2021-12-05;False;groenten;kale;boerenkool;81
2021-12-12;False;groenten;kale;boerenkool;62
2021-12-19;False;groenten;kale;boerenkool;53
2021-12-26;False;groenten;kale;boerenkool;43
2017-12-31;False;groenten;carrot;bospeen;27
2018-01-07;False;groenten;carrot;bospeen;17
2018-01-14;False;groenten;carrot;bospeen;73
2018-01-21;False;groenten;carrot;bospeen;31
2018-01-28;False;groenten;carrot;bospeen;15
2018-02-04;False;groenten;carrot;bospeen;24
2018-02-11;False;groenten;carrot;bospeen;28
2018-02-18;False;groenten;carrot;bospeen;0
2018-02-25;False;groenten;carrot;bospeen;22
2018-03-04;False;groenten;carrot;bospeen;26
2018-03-11;False;groenten;carrot;bospeen;20
2018-03-18;False;groenten;carrot;bospeen;33
2018-03-25;False;groenten;carrot;bospeen;0
2018-04-01;False;groenten;carrot;bospeen;0
2018-04-08;False;groenten;carrot;bospeen;14
2018-04-15;False;groenten;carrot;bospeen;0
2018-04-22;False;groenten;carrot;bospeen;0
2018-04-29;False;groenten;carrot;bospeen;29
2018-05-06;False;groenten;carrot;bospeen;0
2018-05-13;False;groenten;carrot;bospeen;0
2018-05-20;False;groenten;carrot;bospeen;0
2018-05-27;False;groenten;carrot;bospeen;15
2018-06-03;False;groenten;carrot;bospeen;0
2018-06-10;False;groenten;carrot;bospeen;21
2018-06-17;False;groenten;carrot;bospeen;36
2018-06-24;False;groenten;carrot;bospeen;0
2018-07-01;False;groenten;carrot;bospeen;0
2018-07-08;False;groenten;carrot;bospeen;24
2018-07-15;False;groenten;carrot;bospeen;46
2018-07-22;False;groenten;carrot;bospeen;0
2018-07-29;False;groenten;carrot;bospeen;0
2018-08-05;False;groenten;carrot;bospeen;35
2018-08-12;False;groenten;carrot;bospeen;0
2018-08-19;False;groenten;carrot;bospeen;0
2018-08-26;False;groenten;carrot;bospeen;0
2018-09-02;False;groenten;carrot;bospeen;0
2018-09-09;False;groenten;carrot;bospeen;0
2018-09-16;False;groenten;carrot;bospeen;0
2018-09-23;False;groenten;carrot;bospeen;0
2018-09-30;False;groenten;carrot;bospeen;0
2018-10-07;False;groenten;carrot;bospeen;0
2018-10-14;False;groenten;carrot;bospeen;32
2018-10-21;False;groenten;carrot;bospeen;55
2018-10-28;False;groenten;carrot;bospeen;0
2018-11-04;False;groenten;carrot;bospeen;0
2018-11-11;False;groenten;carrot;bospeen;23
2018-11-18;False;groenten;carrot;bospeen;40
2018-11-25;False;groenten;carrot;bospeen;23
2018-12-02;False;groenten;carrot;bospeen;0
2018-12-09;False;groenten;carrot;bospeen;61
2018-12-16;False;groenten;carrot;bospeen;38
2018-12-23;False;groenten;carrot;bospeen;24
2018-12-30;False;groenten;carrot;bospeen;15
2019-01-06;False;groenten;carrot;bospeen;13
2019-01-13;False;groenten;carrot;bospeen;24
2019-01-20;False;groenten;carrot;bospeen;0
2019-01-27;False;groenten;carrot;bospeen;0
2019-02-03;False;groenten;carrot;bospeen;0
2019-02-10;False;groenten;carrot;bospeen;0
2019-02-17;False;groenten;carrot;bospeen;0
2019-02-24;False;groenten;carrot;bospeen;28
2019-03-03;False;groenten;carrot;bospeen;21
2019-03-10;False;groenten;carrot;bospeen;16
2019-03-17;False;groenten;carrot;bospeen;24
2019-03-24;False;groenten;carrot;bospeen;23
2019-03-31;False;groenten;carrot;bospeen;0
2019-04-07;False;groenten;carrot;bospeen;0
2019-04-14;False;groenten;carrot;bospeen;49
2019-04-21;False;groenten;carrot;bospeen;0
2019-04-28;False;groenten;carrot;bospeen;21
2019-05-05;False;groenten;carrot;bospeen;12
2019-05-12;False;groenten;carrot;bospeen;0
2019-05-19;False;groenten;carrot;bospeen;23
2019-05-26;False;groenten;carrot;bospeen;0
2019-06-02;False;groenten;carrot;bospeen;0
2019-06-09;False;groenten;carrot;bospeen;0
2019-06-16;False;groenten;carrot;bospeen;19
2019-06-23;False;groenten;carrot;bospeen;28
2019-06-30;False;groenten;carrot;bospeen;18
2019-07-07;False;groenten;carrot;bospeen;31
2019-07-14;False;groenten;carrot;bospeen;23
2019-07-21;False;groenten;carrot;bospeen;21
2019-07-28;False;groenten;carrot;bospeen;0
2019-08-04;False;groenten;carrot;bospeen;36
2019-08-11;False;groenten;carrot;bospeen;19
2019-08-18;False;groenten;carrot;bospeen;0
2019-08-25;False;groenten;carrot;bospeen;19
2019-09-01;False;groenten;carrot;bospeen;0
2019-09-08;False;groenten;carrot;bospeen;30
2019-09-15;False;groenten;carrot;bospeen;49
2019-09-22;False;groenten;carrot;bospeen;0
2019-09-29;False;groenten;carrot;bospeen;0
2019-10-06;False;groenten;carrot;bospeen;0
2019-10-13;False;groenten;carrot;bospeen;0
2019-10-20;False;groenten;carrot;bospeen;0
2019-10-27;False;groenten;carrot;bospeen;30
2019-11-03;False;groenten;carrot;bospeen;14
2019-11-10;False;groenten;carrot;bospeen;35
2019-11-17;False;groenten;carrot;bospeen;0
2019-11-24;False;groenten;carrot;bospeen;0
2019-12-01;False;groenten;carrot;bospeen;0
2019-12-08;False;groenten;carrot;bospeen;12
2019-12-15;False;groenten;carrot;bospeen;33
2019-12-22;False;groenten;carrot;bospeen;71
2019-12-29;False;groenten;carrot;bospeen;29
2020-01-05;False;groenten;carrot;bospeen;0
2020-01-12;False;groenten;carrot;bospeen;33
2020-01-19;False;groenten;carrot;bospeen;0
2020-01-26;False;groenten;carrot;bospeen;29
2020-02-02;False;groenten;carrot;bospeen;0
2020-02-09;False;groenten;carrot;bospeen;56
2020-02-16;False;groenten;carrot;bospeen;0
2020-02-23;False;groenten;carrot;bospeen;0
2020-03-01;False;groenten;carrot;bospeen;16
2020-03-08;False;groenten;carrot;bospeen;0
2020-03-15;False;groenten;carrot;bospeen;0
2020-03-22;False;groenten;carrot;bospeen;27
2020-03-29;False;groenten;carrot;bospeen;27
2020-04-05;False;groenten;carrot;bospeen;13
2020-04-12;False;groenten;carrot;bospeen;41
2020-04-19;False;groenten;carrot;bospeen;0
2020-04-26;False;groenten;carrot;bospeen;42
2020-05-03;False;groenten;carrot;bospeen;47
2020-05-10;False;groenten;carrot;bospeen;22
2020-05-17;False;groenten;carrot;bospeen;31
2020-05-24;False;groenten;carrot;bospeen;24
2020-05-31;False;groenten;carrot;bospeen;0
2020-06-07;False;groenten;carrot;bospeen;26
2020-06-14;False;groenten;carrot;bospeen;23
2020-06-21;False;groenten;carrot;bospeen;0
2020-06-28;False;groenten;carrot;bospeen;0
2020-07-05;False;groenten;carrot;bospeen;14
2020-07-12;False;groenten;carrot;bospeen;44
2020-07-19;False;groenten;carrot;bospeen;20
2020-07-26;False;groenten;carrot;bospeen;52
2020-08-02;False;groenten;carrot;bospeen;0
2020-08-09;False;groenten;carrot;bospeen;0
2020-08-16;False;groenten;carrot;bospeen;19
2020-08-23;False;groenten;carrot;bospeen;18
2020-08-30;False;groenten;carrot;bospeen;45
2020-09-06;False;groenten;carrot;bospeen;11
2020-09-13;False;groenten;carrot;bospeen;0
2020-09-20;False;groenten;carrot;bospeen;42
2020-09-27;False;groenten;carrot;bospeen;13
2020-10-04;False;groenten;carrot;bospeen;39
2020-10-11;False;groenten;carrot;bospeen;29
2020-10-18;False;groenten;carrot;bospeen;0
2020-10-25;False;groenten;carrot;bospeen;27
2020-11-01;False;groenten;carrot;bospeen;33
2020-11-08;False;groenten;carrot;bospeen;100
2020-11-15;False;groenten;carrot;bospeen;21
2020-11-22;False;groenten;carrot;bospeen;57
2020-11-29;False;groenten;carrot;bospeen;38
2020-12-06;False;groenten;carrot;bospeen;60
2020-12-13;False;groenten;carrot;bospeen;47
2020-12-20;False;groenten;carrot;bospeen;74
2020-12-27;False;groenten;carrot;bospeen;0
2021-01-03;False;groenten;carrot;bospeen;24
2021-01-10;False;groenten;carrot;bospeen;0
2021-01-17;False;groenten;carrot;bospeen;45
2021-01-24;False;groenten;carrot;bospeen;20
2021-01-31;False;groenten;carrot;bospeen;32
2021-02-07;False;groenten;carrot;bospeen;14
2021-02-14;False;groenten;carrot;bospeen;0
2021-02-21;False;groenten;carrot;bospeen;41
2021-02-28;False;groenten;carrot;bospeen;0
2021-03-07;False;groenten;carrot;bospeen;0
2021-03-14;False;groenten;carrot;bospeen;28
2021-03-21;False;groenten;carrot;bospeen;43
2021-03-28;False;groenten;carrot;bospeen;48
2021-04-04;False;groenten;carrot;bospeen;35
2021-04-11;False;groenten;carrot;bospeen;27
2021-04-18;False;groenten;carrot;bospeen;19
2021-04-25;False;groenten;carrot;bospeen;19
2021-05-02;False;groenten;carrot;bospeen;0
2021-05-09;False;groenten;carrot;bospeen;37
2021-05-16;False;groenten;carrot;bospeen;0
2021-05-23;False;groenten;carrot;bospeen;0
2021-05-30;False;groenten;carrot;bospeen;31
2021-06-06;False;groenten;carrot;bospeen;20
2021-06-13;False;groenten;carrot;bospeen;30
2021-06-20;False;groenten;carrot;bospeen;0
2021-06-27;False;groenten;carrot;bospeen;0
2021-07-04;False;groenten;carrot;bospeen;0
2021-07-11;False;groenten;carrot;bospeen;78
2021-07-18;False;groenten;carrot;bospeen;51
2021-07-25;False;groenten;carrot;bospeen;18
2021-08-01;False;groenten;carrot;bospeen;43
2021-08-08;False;groenten;carrot;bospeen;44
2021-08-15;False;groenten;carrot;bospeen;14
2021-08-22;False;groenten;carrot;bospeen;49
2021-08-29;False;groenten;carrot;bospeen;16
2021-09-05;False;groenten;carrot;bospeen;0
2021-09-12;False;groenten;carrot;bospeen;0
2021-09-19;False;groenten;carrot;bospeen;0
2021-09-26;False;groenten;carrot;bospeen;34
2021-10-03;False;groenten;carrot;bospeen;0
2021-10-10;False;groenten;carrot;bospeen;20
2021-10-17;False;groenten;carrot;bospeen;0
2021-10-24;False;groenten;carrot;bospeen;34
2021-10-31;False;groenten;carrot;bospeen;27
2021-11-07;False;groenten;carrot;bospeen;0
2021-11-14;False;groenten;carrot;bospeen;38
2021-11-21;False;groenten;carrot;bospeen;0
2021-11-28;False;groenten;carrot;bospeen;16
2021-12-05;False;groenten;carrot;bospeen;20
2021-12-12;False;groenten;carrot;bospeen;16
2021-12-19;False;groenten;carrot;bospeen;45
2021-12-26;False;groenten;carrot;bospeen;64
2017-12-31;False;groenten;broccoli;broccoli;57
2018-01-07;False;groenten;broccoli;broccoli;66
2018-01-14;False;groenten;broccoli;broccoli;65
2018-01-21;False;groenten;broccoli;broccoli;71
2018-01-28;False;groenten;broccoli;broccoli;74
2018-02-04;False;groenten;broccoli;broccoli;76
2018-02-11;False;groenten;broccoli;broccoli;66
2018-02-18;False;groenten;broccoli;broccoli;68
2018-02-25;False;groenten;broccoli;broccoli;66
2018-03-04;False;groenten;broccoli;broccoli;68
2018-03-11;False;groenten;broccoli;broccoli;74
2018-03-18;False;groenten;broccoli;broccoli;85
2018-03-25;False;groenten;broccoli;broccoli;86
2018-04-01;False;groenten;broccoli;broccoli;64
2018-04-08;False;groenten;broccoli;broccoli;77
2018-04-15;False;groenten;broccoli;broccoli;56
2018-04-22;False;groenten;broccoli;broccoli;57
2018-04-29;False;groenten;broccoli;broccoli;70
2018-05-06;False;groenten;broccoli;broccoli;47
2018-05-13;False;groenten;broccoli;broccoli;61
2018-05-20;False;groenten;broccoli;broccoli;58
2018-05-27;False;groenten;broccoli;broccoli;50
2018-06-03;False;groenten;broccoli;broccoli;57
2018-06-10;False;groenten;broccoli;broccoli;70
2018-06-17;False;groenten;broccoli;broccoli;63
2018-06-24;False;groenten;broccoli;broccoli;59
2018-07-01;False;groenten;broccoli;broccoli;50
2018-07-08;False;groenten;broccoli;broccoli;49
2018-07-15;False;groenten;broccoli;broccoli;47
2018-07-22;False;groenten;broccoli;broccoli;50
2018-07-29;False;groenten;broccoli;broccoli;51
2018-08-05;False;groenten;broccoli;broccoli;48
2018-08-12;False;groenten;broccoli;broccoli;58
2018-08-19;False;groenten;broccoli;broccoli;56
2018-08-26;False;groenten;broccoli;broccoli;52
2018-09-02;False;groenten;broccoli;broccoli;54
2018-09-09;False;groenten;broccoli;broccoli;72
2018-09-16;False;groenten;broccoli;broccoli;76
2018-09-23;False;groenten;broccoli;broccoli;81
2018-09-30;False;groenten;broccoli;broccoli;67
2018-10-07;False;groenten;broccoli;broccoli;62
2018-10-14;False;groenten;broccoli;broccoli;69
2018-10-21;False;groenten;broccoli;broccoli;66
2018-10-28;False;groenten;broccoli;broccoli;69
2018-11-04;False;groenten;broccoli;broccoli;66
2018-11-11;False;groenten;broccoli;broccoli;68
2018-11-18;False;groenten;broccoli;broccoli;64
2018-11-25;False;groenten;broccoli;broccoli;63
2018-12-02;False;groenten;broccoli;broccoli;70
2018-12-09;False;groenten;broccoli;broccoli;73
2018-12-16;False;groenten;broccoli;broccoli;64
2018-12-23;False;groenten;broccoli;broccoli;65
2018-12-30;False;groenten;broccoli;broccoli;64
2019-01-06;False;groenten;broccoli;broccoli;86
2019-01-13;False;groenten;broccoli;broccoli;77
2019-01-20;False;groenten;broccoli;broccoli;89
2019-01-27;False;groenten;broccoli;broccoli;73
2019-02-03;False;groenten;broccoli;broccoli;69
2019-02-10;False;groenten;broccoli;broccoli;81
2019-02-17;False;groenten;broccoli;broccoli;75
2019-02-24;False;groenten;broccoli;broccoli;76
2019-03-03;False;groenten;broccoli;broccoli;87
2019-03-10;False;groenten;broccoli;broccoli;70
2019-03-17;False;groenten;broccoli;broccoli;69
2019-03-24;False;groenten;broccoli;broccoli;70
2019-03-31;False;groenten;broccoli;broccoli;76
2019-04-07;False;groenten;broccoli;broccoli;73
2019-04-14;False;groenten;broccoli;broccoli;65
2019-04-21;False;groenten;broccoli;broccoli;46
2019-04-28;False;groenten;broccoli;broccoli;72
2019-05-05;False;groenten;broccoli;broccoli;74
2019-05-12;False;groenten;broccoli;broccoli;77
2019-05-19;False;groenten;broccoli;broccoli;69
2019-05-26;False;groenten;broccoli;broccoli;69
2019-06-02;False;groenten;broccoli;broccoli;60
2019-06-09;False;groenten;broccoli;broccoli;58
2019-06-16;False;groenten;broccoli;broccoli;58
2019-06-23;False;groenten;broccoli;broccoli;38
2019-06-30;False;groenten;broccoli;broccoli;58
2019-07-07;False;groenten;broccoli;broccoli;57
2019-07-14;False;groenten;broccoli;broccoli;63
2019-07-21;False;groenten;broccoli;broccoli;47
2019-07-28;False;groenten;broccoli;broccoli;49
2019-08-04;False;groenten;broccoli;broccoli;62
2019-08-11;False;groenten;broccoli;broccoli;76
2019-08-18;False;groenten;broccoli;broccoli;60
2019-08-25;False;groenten;broccoli;broccoli;50
2019-09-01;False;groenten;broccoli;broccoli;82
2019-09-08;False;groenten;broccoli;broccoli;62
2019-09-15;False;groenten;broccoli;broccoli;75
2019-09-22;False;groenten;broccoli;broccoli;65
2019-09-29;False;groenten;broccoli;broccoli;56
2019-10-06;False;groenten;broccoli;broccoli;61
2019-10-13;False;groenten;broccoli;broccoli;65
2019-10-20;False;groenten;broccoli;broccoli;66
2019-10-27;False;groenten;broccoli;broccoli;68
2019-11-03;False;groenten;broccoli;broccoli;63
2019-11-10;False;groenten;broccoli;broccoli;66
2019-11-17;False;groenten;broccoli;broccoli;60
2019-11-24;False;groenten;broccoli;broccoli;56
2019-12-01;False;groenten;broccoli;broccoli;56
2019-12-08;False;groenten;broccoli;broccoli;61
2019-12-15;False;groenten;broccoli;broccoli;58
2019-12-22;False;groenten;broccoli;broccoli;65
2019-12-29;False;groenten;broccoli;broccoli;71
2020-01-05;False;groenten;broccoli;broccoli;86
2020-01-12;False;groenten;broccoli;broccoli;80
2020-01-19;False;groenten;broccoli;broccoli;80
2020-01-26;False;groenten;broccoli;broccoli;86
2020-02-02;False;groenten;broccoli;broccoli;80
2020-02-09;False;groenten;broccoli;broccoli;78
2020-02-16;False;groenten;broccoli;broccoli;76
2020-02-23;False;groenten;broccoli;broccoli;85
2020-03-01;False;groenten;broccoli;broccoli;74
2020-03-08;False;groenten;broccoli;broccoli;75
2020-03-15;False;groenten;broccoli;broccoli;85
2020-03-22;False;groenten;broccoli;broccoli;96
2020-03-29;False;groenten;broccoli;broccoli;97
2020-04-05;False;groenten;broccoli;broccoli;80
2020-04-12;False;groenten;broccoli;broccoli;79
2020-04-19;False;groenten;broccoli;broccoli;80
2020-04-26;False;groenten;broccoli;broccoli;85
2020-05-03;False;groenten;broccoli;broccoli;82
2020-05-10;False;groenten;broccoli;broccoli;76
2020-05-17;False;groenten;broccoli;broccoli;75
2020-05-24;False;groenten;broccoli;broccoli;64
2020-05-31;False;groenten;broccoli;broccoli;65
2020-06-07;False;groenten;broccoli;broccoli;65
2020-06-14;False;groenten;broccoli;broccoli;69
2020-06-21;False;groenten;broccoli;broccoli;58
2020-06-28;False;groenten;broccoli;broccoli;79
2020-07-05;False;groenten;broccoli;broccoli;70
2020-07-12;False;groenten;broccoli;broccoli;68
2020-07-19;False;groenten;broccoli;broccoli;68
2020-07-26;False;groenten;broccoli;broccoli;69
2020-08-02;False;groenten;broccoli;broccoli;60
2020-08-09;False;groenten;broccoli;broccoli;54
2020-08-16;False;groenten;broccoli;broccoli;68
2020-08-23;False;groenten;broccoli;broccoli;81
2020-08-30;False;groenten;broccoli;broccoli;74
2020-09-06;False;groenten;broccoli;broccoli;61
